报告日,利率,涨跌
2019-05-06,1.642,-14.8
2019-05-07,1.391,-25.1
2019-05-08,1.141,-25.0
2019-05-09,1.513,37.2
2019-05-10,1.826,31.3
2019-05-13,2.156,33.0
2019-05-14,2.4123,25.63
2019-05-15,2.5334,12.11
2019-05-16,2.281,-25.24
2019-05-17,2.134,-14.7
2019-05-20,2.5845,45.05
2019-05-21,2.75,16.55
2019-05-22,2.623,-12.7
2019-05-23,2.584,-3.9
2019-05-24,2.342,-24.2
2019-05-27,2.666,32.4
2019-05-28,2.76,9.4
2019-05-29,2.491,-26.9
2019-05-30,2.067,-42.4
2019-05-31,2.194,12.7
2019-06-03,2.003,-19.1
2019-06-04,1.738,-26.5
2019-06-05,1.593,-14.5
2019-06-06,1.521,-7.2
2019-06-10,1.848,32.7
2019-06-11,2.053,20.5
2019-06-12,1.939,-11.4
2019-06-13,1.924,-1.5
2019-06-14,1.723,-20.1
2019-06-17,1.801,7.8
2019-06-18,1.601,-20.0
2019-06-19,1.447,-15.4
2019-06-20,1.253,-19.4
2019-06-21,1.112,-14.1
2019-06-24,1.0,-11.2
2019-06-25,1.023,2.3
2019-06-26,0.991,-3.2
2019-06-27,0.9615,-2.95
2019-06-28,1.3705,40.9
2019-07-01,1.065,-30.55
2019-07-02,0.914,-15.1
2019-07-03,0.877,-3.7
2019-07-04,0.844,-3.3
2019-07-05,1.055,21.1
2019-07-08,1.445,39.0
2019-07-09,1.773,32.8
2019-07-10,1.814,4.1
2019-07-11,1.998,18.4
2019-07-12,2.235,23.7
2019-07-15,2.6175,38.25
2019-07-16,2.725,10.75
2019-07-17,2.711,-1.4
2019-07-18,2.772,6.1
2019-07-19,2.827,5.5
2019-07-22,2.6698,-15.72
2019-07-23,2.562,-10.78
2019-07-24,2.481,-8.1
2019-07-25,2.628,14.7
2019-07-26,2.636,0.8
2019-07-29,2.629,-0.7
2019-07-30,2.621,-0.8
2019-07-31,2.642,2.1
2019-08-01,2.634,-0.8
2019-08-02,2.634,0.0
2019-08-05,2.544,-9.0
2019-08-06,2.261,-28.3
2019-08-07,2.22,-4.1
2019-08-08,2.5,28.0
2019-08-09,2.596,9.6
2019-08-12,2.629,3.3
2019-08-13,2.667,3.8
2019-08-14,2.689,2.2
2019-08-15,2.659,-3.0
2019-08-16,2.665,0.6
2019-08-19,2.666,0.1
2019-08-20,2.642,-2.4
2019-08-21,2.5832,-5.88
2019-08-22,2.544,-3.92
2019-08-23,2.586,4.2
2019-08-26,2.639,5.3
2019-08-27,2.677,3.8
2019-08-28,2.609,-6.8
2019-08-29,2.478,-13.1
2019-08-30,2.572,9.4
2019-09-02,2.55,-2.2
2019-09-03,2.513,-3.7
2019-09-04,2.445,-6.8
2019-09-05,2.536,9.1
2019-09-06,2.597,6.1
2019-09-09,2.607,1.0
2019-09-10,2.553,-5.4
2019-09-11,2.451,-10.2
2019-09-12,2.369,-8.2
2019-09-16,2.336,-3.3
2019-09-17,2.565,22.9
2019-09-18,2.633,6.8
2019-09-19,2.737,10.4
2019-09-20,2.746,0.9
2019-09-23,2.759,1.3
2019-09-24,2.369,-39.0
2019-09-25,2.046,-32.3
2019-09-26,1.637,-40.9
2019-09-27,1.313,-32.4
2019-09-29,1.249,-6.4
2019-09-30,2.635,138.6
2019-10-08,2.627,-0.8
2019-10-09,2.202,-42.5
2019-10-10,2.016,-18.6
2019-10-11,1.911,-10.5
2019-10-12,2.215,30.4
2019-10-14,2.555,34.0
2019-10-15,2.703,14.8
2019-10-16,2.694,-0.9
2019-10-17,2.585,-10.9
2019-10-18,2.618,3.3
2019-10-21,2.682,6.4
2019-10-22,2.799,11.7
2019-10-23,2.654,-14.5
2019-10-24,2.446,-20.8
2019-10-25,2.506,6.0
2019-10-28,2.478,-2.8
2019-10-29,2.368,-11.0
2019-10-30,2.303,-6.5
2019-10-31,2.59,28.7
2019-11-01,2.301,-28.9
2019-11-04,2.075,-22.6
2019-11-05,1.88,-19.5
2019-11-06,1.788,-9.2
2019-11-07,1.915,12.7
2019-11-08,1.902,-1.3
2019-11-11,2.033,13.1
2019-11-12,2.376,34.3
2019-11-13,2.598,22.2
2019-11-14,2.666,6.8
2019-11-15,2.693,2.7
2019-11-18,2.707,1.4
2019-11-19,2.343,-36.4
2019-11-20,1.899,-44.4
2019-11-21,1.849,-5.0
2019-11-22,1.948,9.9
2019-11-25,2.234,28.6
2019-11-26,2.323,8.9
2019-11-27,2.233,-9.0
2019-11-28,2.078,-15.5
2019-11-29,2.356,27.8
2019-12-02,2.233,-12.3
2019-12-03,2.132,-10.1
2019-12-04,1.971,-16.1
2019-12-05,1.906,-6.5
2019-12-06,2.073,16.7
2019-12-09,2.345,27.2
2019-12-10,2.198,-14.7
2019-12-11,2.081,-11.7
2019-12-12,2.053,-2.8
2019-12-13,2.133,8.0
2019-12-16,2.437,30.4
2019-12-17,2.506,6.9
2019-12-18,2.485,-2.1
2019-12-19,2.0575,-42.75
2019-12-20,1.814,-24.35
2019-12-23,1.557,-25.7
2019-12-24,1.114,-44.3
2019-12-25,0.943,-17.1
2019-12-26,0.848,-9.5
2019-12-27,1.075,22.7
2019-12-30,1.2,12.5
2019-12-31,1.694,49.4
2020-01-02,1.4436,-25.04
2020-01-03,1.162,-28.16
2020-01-06,1.003,-15.9
2020-01-07,1.215,21.2
2020-01-08,1.553,33.8
2020-01-09,1.69,13.7
2020-01-10,1.7722,8.22
2020-01-13,2.059,28.68
2020-01-14,2.518,45.9
2020-01-15,2.654,13.6
2020-01-16,2.609,-4.5
2020-01-17,2.522,-8.7
2020-01-19,2.413,-10.9
2020-01-20,2.248,-16.5
2020-01-21,1.885,-36.3
2020-01-22,1.534,-35.1
2020-01-23,2.444,91.0
2020-02-03,2.504,6.0
2020-02-04,2.273,-23.1
2020-02-05,2.051,-22.2
2020-02-06,1.819,-23.2
2020-02-07,1.793,-2.6
2020-02-10,1.652,-14.1
2020-02-11,1.56,-9.2
2020-02-12,1.521,-3.9
2020-02-13,1.443,-7.8
2020-02-14,1.256,-18.7
2020-02-17,1.425,16.9
2020-02-18,1.503,7.8
2020-02-19,1.626,12.3
2020-02-20,1.403,-22.3
2020-02-21,1.355,-4.8
2020-02-24,1.533,17.8
2020-02-25,1.602,6.9
2020-02-26,1.499,-10.3
2020-02-27,1.347,-15.2
2020-02-28,1.628,28.1
2020-03-02,1.714,8.6
2020-03-03,1.622,-9.2
2020-03-04,1.462,-16.0
2020-03-05,1.45,-1.2
2020-03-06,1.362,-8.8
2020-03-09,1.588,22.6
2020-03-10,2.014,42.6
2020-03-11,2.118,10.4
2020-03-12,1.664,-45.4
2020-03-13,1.414,-25.0
2020-03-16,1.231,-18.3
2020-03-17,1.083,-14.8
2020-03-18,0.963,-12.0
2020-03-19,0.846,-11.7
2020-03-20,0.795,-5.1
2020-03-23,0.845,5.0
2020-03-24,0.814,-3.1
2020-03-25,0.847,3.3
2020-03-26,0.845,-0.2
2020-03-27,1.104,25.9
2020-03-30,1.374,27.0
2020-03-31,1.614,24.0
2020-04-01,1.403,-21.1
2020-04-02,1.278,-12.5
2020-04-03,1.001,-27.7
2020-04-07,0.806,-19.5
2020-04-08,0.893,8.7
2020-04-09,1.182,28.9
2020-04-10,1.349,16.7
2020-04-13,1.378,2.9
2020-04-14,0.994,-38.4
2020-04-15,0.801,-19.3
2020-04-16,0.702,-9.9
2020-04-17,0.716,1.4
2020-04-20,0.896,18.0
2020-04-21,0.901,0.5
2020-04-22,0.901,0.0
2020-04-23,0.893,-0.8
2020-04-24,0.912,1.9
2020-04-26,0.908,-0.4
2020-04-27,0.874,-3.4
2020-04-28,0.874,0.0
2020-04-29,0.661,-21.3
2020-04-30,1.888,122.7
2020-05-06,1.483,-40.5
2020-05-07,1.143,-34.0
2020-05-08,0.938,-20.5
2020-05-09,0.85,-8.8
2020-05-11,0.876,2.6
2020-05-12,0.803,-7.3
2020-05-13,0.705,-9.8
2020-05-14,0.743,3.8
2020-05-15,0.864,12.1
2020-05-18,0.905,4.1
2020-05-19,1.385,48.0
2020-05-20,1.22,-16.5
2020-05-21,1.104,-11.6
2020-05-22,1.094,-1.0
2020-05-25,1.473,37.9
2020-05-26,1.88,40.7
2020-05-27,2.104,22.4
2020-05-28,2.102,-0.2
2020-05-29,2.097,-0.5
2020-06-01,1.629,-46.8
2020-06-02,1.468,-16.1
2020-06-03,1.885,41.7
2020-06-04,1.963,7.8
2020-06-05,1.582,-38.1
2020-06-08,1.89,30.8
2020-06-09,1.833,-5.7
2020-06-10,1.849,1.6
2020-06-11,1.757,-9.2
2020-06-12,1.529,-22.8
2020-06-15,1.477,-5.2
2020-06-16,1.751,27.4
2020-06-17,2.048,29.7
2020-06-18,2.123,7.5
2020-06-19,2.131,0.8
2020-06-22,2.133,0.2
2020-06-23,1.971,-16.2
2020-06-24,1.54,-43.1
2020-06-28,1.096,-44.4
2020-06-29,1.012,-8.4
2020-06-30,1.785,77.3
2020-07-01,1.967,18.2
2020-07-02,1.745,-22.2
2020-07-03,1.364,-38.1
2020-07-06,1.346,-1.8
2020-07-07,1.706,36.0
2020-07-08,2.088,38.2
2020-07-09,2.189,10.1
2020-07-10,2.197,0.8
2020-07-13,2.128,-6.9
2020-07-14,1.67,-45.8
2020-07-15,2.022,35.2
2020-07-16,2.2465,22.45
2020-07-17,2.328,8.15
2020-07-20,1.9565,-37.15
2020-07-21,1.584,-37.25
2020-07-22,1.336,-24.8
2020-07-23,1.858,52.2
2020-07-24,1.843,-1.5
2020-07-27,1.994,15.1
2020-07-28,1.753,-24.1
2020-07-29,1.45,-30.3
2020-07-30,1.369,-8.1
2020-07-31,1.788,41.9
2020-08-03,1.57,-21.8
2020-08-04,1.925,35.5
2020-08-05,1.69,-23.5
2020-08-06,1.661,-2.9
2020-08-07,2.057,39.6
2020-08-10,2.129,7.2
2020-08-11,2.201,7.2
2020-08-12,2.152,-4.9
2020-08-13,2.162,1.0
2020-08-14,2.175,1.3
2020-08-17,2.128,-4.7
2020-08-18,2.115,-1.3
2020-08-19,2.148,3.3
2020-08-20,2.172,2.4
2020-08-21,2.258,8.6
2020-08-24,2.3595,10.15
2020-08-25,1.969,-39.05
2020-08-26,1.63,-33.9
2020-08-27,1.477,-15.3
2020-08-28,1.345,-13.2
2020-08-31,1.766,42.1
2020-09-01,2.104,33.8
2020-09-02,2.094,-1.0
2020-09-03,1.742,-35.2
2020-09-04,2.052,31.0
2020-09-07,2.088,3.6
2020-09-08,2.051,-3.7
2020-09-09,1.607,-44.4
2020-09-10,1.34,-26.7
2020-09-11,1.464,12.4
2020-09-14,1.607,14.3
2020-09-15,1.731,12.4
2020-09-16,1.404,-32.7
2020-09-17,1.769,36.5
2020-09-18,2.101,33.2
2020-09-21,2.204,10.3
2020-09-22,2.286,8.2
2020-09-23,1.884,-40.2
2020-09-24,1.424,-46.0
2020-09-25,1.113,-31.1
2020-09-27,0.685,-42.8
2020-09-28,0.602,-8.3
2020-09-29,0.913,31.1
2020-09-30,2.361,144.8
2020-10-09,2.038,-32.3
2020-10-10,1.628,-41.0
2020-10-12,1.53,-9.8
2020-10-13,1.7,17.0
2020-10-14,1.962,26.2
2020-10-15,2.063,10.1
2020-10-16,2.017,-4.6
2020-10-19,2.187,17.0
2020-10-20,2.162,-2.5
2020-10-21,1.988,-17.4
2020-10-22,1.911,-7.7
2020-10-23,2.161,25.0
2020-10-26,2.18,1.9
2020-10-27,2.38,20.0
2020-10-28,2.379,-0.1
2020-10-29,2.125,-25.4
2020-10-30,2.236,11.1
2020-11-02,2.322,8.6
2020-11-03,1.868,-45.4
2020-11-04,1.449,-41.9
2020-11-05,1.377,-7.2
2020-11-06,1.79,41.3
2020-11-09,2.193,40.3
2020-11-10,2.333,14.0
2020-11-11,2.314,-1.9
2020-11-12,2.521,20.7
2020-11-13,2.523,0.2
2020-11-16,2.252,-27.1
2020-11-17,1.798,-45.4
2020-11-18,1.72,-7.8
2020-11-19,1.918,19.8
2020-11-20,1.959,4.1
2020-11-23,1.839,-12.0
2020-11-24,1.828,-1.1
2020-11-25,1.578,-25.0
2020-11-26,1.298,-28.0
2020-11-27,0.836,-46.2
2020-11-30,1.115,27.9
2020-12-01,0.764,-35.1
2020-12-02,0.742,-2.2
2020-12-03,0.901,15.9
2020-12-04,1.086,18.5
2020-12-07,1.366,28.0
2020-12-08,1.302,-6.4
2020-12-09,1.065,-23.7
2020-12-10,0.979,-8.6
2020-12-11,1.431,45.2
2020-12-14,1.702,27.1
2020-12-15,1.403,-29.9
2020-12-16,0.974,-42.9
2020-12-17,1.356,38.2
2020-12-18,1.723,36.7
2020-12-21,1.489,-23.4
2020-12-22,1.015,-47.4
2020-12-23,0.623,-39.2
2020-12-24,0.609,-1.4
2020-12-25,0.793,18.4
2020-12-28,0.673,-12.0
2020-12-29,0.624,-4.9
2020-12-30,0.644,2.0
2020-12-31,1.093,44.9
2021-01-04,0.899,-19.4
2021-01-05,0.729,-17.0
2021-01-06,0.616,-11.3
2021-01-07,0.921,30.5
2021-01-08,0.965,4.4
2021-01-11,1.216,25.1
2021-01-12,1.333,11.7
2021-01-13,1.401,6.8
2021-01-14,1.675,27.4
2021-01-15,1.738,6.3
2021-01-18,2.125,38.7
2021-01-19,2.236,11.1
2021-01-20,2.457,22.1
2021-01-21,2.573,11.6
2021-01-22,2.436,-13.7
2021-01-25,2.45,1.4
2021-01-26,2.726,27.6
2021-01-27,2.97,24.4
2021-01-28,3.024,5.4
2021-01-29,3.282,25.8
2021-02-01,2.795,-48.7
2021-02-02,2.313,-48.2
2021-02-03,1.859,-45.4
2021-02-04,2.075,21.6
2021-02-05,1.909,-16.6
2021-02-07,1.573,-33.6
2021-02-08,1.906,33.3
2021-02-09,1.772,-13.4
2021-02-10,1.925,15.3
2021-02-18,2.341,41.6
2021-02-19,1.886,-45.5
2021-02-20,1.457,-42.9
2021-02-22,1.512,5.5
2021-02-23,1.984,47.2
2021-02-24,1.512,-47.2
2021-02-25,1.703,19.1
2021-02-26,2.092,38.9
2021-03-01,2.154,6.2
2021-03-02,1.775,-37.9
2021-03-03,1.471,-30.4
2021-03-04,1.926,45.5
2021-03-05,1.565,-36.1
2021-03-08,1.704,13.9
2021-03-09,2.024,32.0
2021-03-10,1.747,-27.7
2021-03-11,1.796,4.9
2021-03-12,1.787,-0.9
2021-03-15,2.245,45.8
2021-03-16,2.14,-10.5
2021-03-17,1.968,-17.2
2021-03-18,2.206,23.8
2021-03-19,2.135,-7.1
2021-03-22,2.052,-8.3
2021-03-23,1.976,-7.6
2021-03-24,1.822,-15.4
2021-03-25,2.029,20.7
2021-03-26,1.762,-26.7
2021-03-29,1.814,5.2
2021-03-30,1.825,1.1
2021-03-31,2.124,29.9
2021-04-01,2.143,1.9
2021-04-02,1.734,-40.9
2021-04-06,1.765,3.1
2021-04-07,1.824,5.9
2021-04-08,1.76,-6.4
2021-04-09,1.784,2.4
2021-04-12,1.792,0.8
2021-04-13,1.781,-1.1
2021-04-14,1.81,2.9
2021-04-15,1.81,0.0
2021-04-16,1.946,13.6
2021-04-19,2.118,17.2
2021-04-20,1.854,-26.4
2021-04-21,1.864,1.0
2021-04-22,2.127,26.3
2021-04-23,1.942,-18.5
2021-04-25,2.018,7.6
2021-04-26,2.075,5.7
2021-04-27,1.814,-26.1
2021-04-28,1.78,-3.4
2021-04-29,1.823,4.3
2021-04-30,2.285,46.2
2021-05-06,2.097,-18.8
2021-05-07,1.779,-31.8
2021-05-08,1.494,-28.5
2021-05-10,1.663,16.9
2021-05-11,1.938,27.5
2021-05-12,1.951,1.3
2021-05-13,1.966,1.5
2021-05-14,1.805,-16.1
2021-05-17,2.136,33.1
2021-05-18,2.119,-1.7
2021-05-19,2.025,-9.4
2021-05-20,2.092,6.7
2021-05-21,1.996,-9.6
2021-05-24,2.171,17.5
2021-05-25,2.194,2.3
2021-05-26,1.99,-20.4
2021-05-27,2.117,12.7
2021-05-28,2.166,4.9
2021-05-31,2.227,6.1
2021-06-01,2.187,-4.0
2021-06-02,2.04,-14.7
2021-06-03,1.852,-18.8
2021-06-04,2.175,32.3
2021-06-07,2.299,12.4
2021-06-08,2.193,-10.6
2021-06-09,2.188,-0.5
2021-06-10,1.892,-29.6
2021-06-11,1.998,10.6
2021-06-15,2.104,10.6
2021-06-16,2.006,-9.8
2021-06-17,1.876,-13.0
2021-06-18,2.014,13.8
2021-06-21,2.247,23.3
2021-06-22,2.301,5.4
2021-06-23,2.208,-9.3
2021-06-24,1.853,-35.5
2021-06-25,1.55,-30.3
2021-06-28,1.558,0.8
2021-06-29,1.795,23.7
2021-06-30,2.177,38.2
2021-07-01,1.734,-44.3
2021-07-02,1.614,-12.0
2021-07-05,1.665,5.1
2021-07-06,1.908,24.3
2021-07-07,2.068,16.0
2021-07-08,1.791,-27.7
2021-07-09,2.206,41.5
2021-07-12,1.94,-26.6
2021-07-13,2.05,11.0
2021-07-14,1.984,-6.6
2021-07-15,2.098,11.4
2021-07-16,2.115,1.7
2021-07-19,2.111,-0.4
2021-07-20,2.178,6.7
2021-07-21,2.182,0.4
2021-07-22,2.114,-6.8
2021-07-23,2.057,-5.7
2021-07-26,2.119,6.2
2021-07-27,2.27,15.1
2021-07-28,2.092,-17.8
2021-07-29,1.644,-44.8
2021-07-30,2.178,53.4
2021-08-02,1.876,-30.2
2021-08-03,1.836,-4.0
2021-08-04,1.71,-12.6
2021-08-05,1.709,-0.1
2021-08-06,1.859,15.0
2021-08-09,2.212,35.3
2021-08-10,2.25,3.8
2021-08-11,2.032,-21.8
2021-08-12,1.94,-9.2
2021-08-13,2.176,23.6
2021-08-16,2.105,-7.1
2021-08-17,1.972,-13.3
2021-08-18,1.725,-24.7
2021-08-19,1.841,11.6
2021-08-20,2.042,20.1
2021-08-23,2.143,10.1
2021-08-24,2.262,11.9
2021-08-25,2.211,-5.1
2021-08-26,2.199,-1.2
2021-08-27,2.092,-10.7
2021-08-30,1.846,-24.6
2021-08-31,2.195,34.9
2021-09-01,2.122,-7.3
2021-09-02,2.082,-4.0
2021-09-03,1.943,-13.9
2021-09-06,2.115,17.2
2021-09-07,2.187,7.2
2021-09-08,2.184,-0.3
2021-09-09,2.029,-15.5
2021-09-10,2.109,8.0
2021-09-13,2.165,5.6
2021-09-14,2.296,13.1
2021-09-15,2.137,-15.9
2021-09-16,2.21,7.3
2021-09-17,2.213,0.3
2021-09-18,2.107,-10.6
2021-09-22,2.161,5.4
2021-09-23,2.035,-12.6
2021-09-24,1.695,-34.0
2021-09-26,1.691,-0.4
2021-09-27,1.708,1.7
2021-09-28,1.946,23.8
2021-09-29,1.505,-44.1
2021-09-30,2.22,71.5
2021-10-08,2.105,-11.5
2021-10-09,1.635,-47.0
2021-10-11,2.135,50.0
2021-10-12,2.101,-3.4
2021-10-13,2.157,5.6
2021-10-14,2.106,-5.1
2021-10-15,2.065,-4.1
2021-10-18,2.131,6.6
2021-10-19,2.223,9.2
2021-10-20,2.104,-11.9
2021-10-21,1.683,-42.1
2021-10-22,1.672,-1.1
2021-10-25,1.61,-6.2
2021-10-26,1.546,-6.4
2021-10-27,1.921,37.5
2021-10-28,1.94,1.9
2021-10-29,2.142,20.2
2021-11-01,2.03,-11.2
2021-11-02,2.126,9.6
2021-11-03,2.0,-12.6
2021-11-04,1.886,-11.4
2021-11-05,1.887,0.1
2021-11-08,1.897,1.0
2021-11-09,2.137,24.0
2021-11-10,1.833,-30.4
2021-11-11,1.881,4.8
2021-11-12,1.856,-2.5
2021-11-15,1.787,-6.9
2021-11-16,1.923,13.6
2021-11-17,2.152,22.9
2021-11-18,1.932,-22.0
2021-11-19,1.998,6.6
2021-11-22,1.946,-5.2
2021-11-23,2.178,23.2
2021-11-24,1.788,-39.0
2021-11-25,1.823,3.5
2021-11-26,1.712,-11.1
2021-11-29,1.86,14.8
2021-11-30,2.173,31.3
2021-12-01,2.017,-15.6
2021-12-02,1.984,-3.3
2021-12-03,1.913,-7.1
2021-12-06,1.817,-9.6
2021-12-07,2.13,31.3
2021-12-08,2.151,2.1
2021-12-09,2.154,0.3
2021-12-10,1.807,-34.7
2021-12-13,2.108,30.1
2021-12-14,2.168,6.0
2021-12-15,2.137,-3.1
2021-12-16,2.116,-2.1
2021-12-17,1.862,-25.4
2021-12-20,1.994,13.2
2021-12-21,1.858,-13.6
2021-12-22,1.687,-17.1
2021-12-23,1.631,-5.6
2021-12-24,1.84,20.9
2021-12-27,1.778,-6.2
2021-12-28,1.616,-16.2
2021-12-29,1.343,-27.3
2021-12-30,1.276,-6.7
2021-12-31,2.129,85.3
2022-01-04,1.925,-20.4
2022-01-05,1.777,-14.8
2022-01-06,1.714,-6.3
2022-01-07,1.839,12.5
2022-01-10,1.878,3.9
2022-01-11,1.984,10.6
2022-01-12,1.972,-1.2
2022-01-13,2.218,24.6
2022-01-14,2.209,-0.9
2022-01-17,2.113,-9.6
2022-01-18,1.921,-19.2
2022-01-19,2.035,11.4
2022-01-20,2.035,0.0
2022-01-21,2.063,2.8
2022-01-24,1.935,-12.8
2022-01-25,1.931,-0.4
2022-01-26,1.74,-19.1
2022-01-27,1.614,-12.6
2022-01-28,1.2,-41.4
2022-01-29,1.255,5.5
2022-01-30,2.155,90.0
2022-02-07,2.112,-4.3
2022-02-08,2.044,-6.8
2022-02-09,1.728,-31.6
2022-02-10,1.673,-5.5
2022-02-11,1.812,13.9
2022-02-14,1.866,5.4
2022-02-15,1.807,-5.9
2022-02-16,1.942,13.5
2022-02-17,1.855,-8.7
2022-02-18,2.11,25.5
2022-02-21,2.195,8.5
2022-02-22,2.039,-15.6
2022-02-23,2.043,0.4
2022-02-24,2.197,15.4
2022-02-25,2.231,3.4
2022-02-28,2.234,0.3
2022-03-01,1.801,-43.3
2022-03-02,1.887,8.6
2022-03-03,1.729,-15.8
2022-03-04,1.902,17.3
2022-03-07,2.039,13.7
2022-03-08,2.056,1.7
2022-03-09,2.024,-3.2
2022-03-10,2.025,0.1
2022-03-11,2.051,2.6
2022-03-14,2.063,1.2
2022-03-15,2.063,0.0
2022-03-16,2.04,-2.3
2022-03-17,2.009,-3.1
2022-03-18,1.992,-1.7
2022-03-21,2.015,2.3
2022-03-22,1.946,-6.9
2022-03-23,2.003,5.7
2022-03-24,2.005,0.2
2022-03-25,2.001,-0.4
2022-03-28,1.946,-5.5
2022-03-29,1.727,-21.9
2022-03-30,1.557,-17.0
2022-03-31,2.011,45.4
2022-04-01,1.604,-40.7
2022-04-02,1.308,-29.6
2022-04-06,1.848,54.0
2022-04-07,1.825,-2.3
2022-04-08,1.751,-7.4
2022-04-11,1.856,10.5
2022-04-12,1.772,-8.4
2022-04-13,1.665,-10.7
2022-04-14,1.552,-11.3
2022-04-15,1.339,-21.3
2022-04-18,1.403,6.4
2022-04-19,1.294,-10.9
2022-04-20,1.303,0.9
2022-04-21,1.294,-0.9
2022-04-22,1.255,-3.9
2022-04-24,1.302,4.7
2022-04-25,1.303,0.1
2022-04-26,1.306,0.3
2022-04-27,1.303,-0.3
2022-04-28,1.301,-0.2
2022-04-29,1.838,53.7
2022-05-05,1.783,-5.5
2022-05-06,1.351,-43.2
2022-05-07,1.294,-5.7
2022-05-09,1.309,1.5
2022-05-10,1.305,-0.4
2022-05-11,1.325,2.0
2022-05-12,1.309,-1.6
2022-05-13,1.31,0.1
2022-05-16,1.311,0.1
2022-05-17,1.325,1.4
2022-05-18,1.326,0.1
2022-05-19,1.414,8.8
2022-05-20,1.322,-9.2
2022-05-23,1.323,0.1
2022-05-24,1.325,0.2
2022-05-25,1.347,2.2
2022-05-26,1.364,1.7
2022-05-27,1.381,1.7
2022-05-30,1.405,2.4
2022-05-31,1.588,18.3
2022-06-01,1.413,-17.5
2022-06-02,1.432,1.9
2022-06-06,1.454,2.2
2022-06-07,1.421,-3.3
2022-06-08,1.419,-0.2
2022-06-09,1.414,-0.5
2022-06-10,1.403,-1.1
2022-06-13,1.408,0.5
2022-06-14,1.413,0.5
2022-06-15,1.413,0.0
2022-06-16,1.413,0.0
2022-06-17,1.414,0.1
2022-06-20,1.418,0.4
2022-06-21,1.438,2.0
2022-06-22,1.444,0.6
2022-06-23,1.437,-0.7
2022-06-24,1.435,-0.2
2022-06-27,1.438,0.3
2022-06-28,1.438,0.0
2022-06-29,1.372,-6.6
2022-06-30,1.901,52.9
2022-07-01,1.441,-46.0
2022-07-04,1.418,-2.3
2022-07-05,1.367,-5.1
2022-07-06,1.21,-15.7
2022-07-07,1.222,1.2
2022-07-08,1.216,-0.6
2022-07-11,1.223,0.7
2022-07-12,1.211,-1.2
2022-07-13,1.219,0.8
2022-07-14,1.195,-2.4
2022-07-15,1.211,1.6
2022-07-18,1.218,0.7
2022-07-19,1.242,2.4
2022-07-20,1.27,2.8
2022-07-21,1.254,-1.6
2022-07-22,1.194,-6.0
2022-07-25,1.074,-12.0
2022-07-26,1.018,-5.6
2022-07-27,1.008,-1.0
2022-07-28,1.014,0.6
2022-07-29,1.254,24.0
2022-08-01,1.177,-7.7
2022-08-02,1.076,-10.1
2022-08-03,1.026,-5.0
2022-08-04,1.025,-0.1
2022-08-05,1.019,-0.6
2022-08-08,1.013,-0.6
2022-08-09,1.018,0.5
2022-08-10,1.068,5.0
2022-08-11,1.03,-3.8
2022-08-12,1.044,1.4
2022-08-15,1.043,-0.1
2022-08-16,1.075,3.2
2022-08-17,1.138,6.3
2022-08-18,1.187,4.9
2022-08-19,1.211,2.4
2022-08-22,1.1433,-6.77
2022-08-23,1.109,-3.43
2022-08-24,1.122,1.3
2022-08-25,1.153,3.1
2022-08-26,1.258,10.5
2022-08-29,1.235,-2.3
2022-08-30,1.124,-11.1
2022-08-31,1.401,27.7
2022-09-01,1.463,6.2
2022-09-02,1.175,-28.8
2022-09-05,1.033,-14.2
2022-09-06,1.069,3.6
2022-09-07,1.113,4.4
2022-09-08,1.159,4.6
2022-09-09,1.173,1.4
2022-09-13,1.171,-0.2
2022-09-14,1.173,0.2
2022-09-15,1.226,5.3
2022-09-16,1.294,6.8
2022-09-19,1.41,11.6
2022-09-20,1.458,4.8
2022-09-21,1.468,1.0
2022-09-22,1.461,-0.7
2022-09-23,1.465,0.4
2022-09-26,1.429,-3.6
2022-09-27,1.399,-3.0
2022-09-28,1.27,-12.9
2022-09-29,0.964,-30.6
2022-09-30,2.081,111.7
2022-10-08,1.652,-42.9
2022-10-09,1.178,-47.4
2022-10-10,1.11,-6.8
2022-10-11,1.183,7.3
2022-10-12,1.155,-2.8
2022-10-13,1.182,2.7
2022-10-14,1.133,-4.9
2022-10-17,1.167,3.4
2022-10-18,1.134,-3.3
2022-10-19,1.116,-1.8
2022-10-20,1.154,3.8
2022-10-21,1.23,7.6
2022-10-24,1.394,16.4
2022-10-25,1.763,36.9
2022-10-26,1.775,1.2
2022-10-27,1.764,-1.1
2022-10-28,1.327,-43.7
2022-10-31,1.739,41.2
2022-11-01,1.843,10.4
2022-11-02,1.755,-8.8
2022-11-03,1.324,-43.1
2022-11-04,1.386,6.2
2022-11-07,1.62,23.4
2022-11-08,1.756,13.6
2022-11-09,1.808,5.2
2022-11-10,1.826,1.8
2022-11-11,1.704,-12.2
2022-11-14,1.646,-5.8
2022-11-15,1.853,20.7
2022-11-16,1.936,8.3
2022-11-17,1.699,-23.7
2022-11-18,1.364,-33.5
2022-11-21,1.139,-22.5
2022-11-22,0.871,-26.8
2022-11-23,1.039,16.8
2022-11-24,1.044,0.5
2022-11-25,1.021,-2.3
2022-11-28,1.033,1.2
2022-11-29,1.023,-1.0
2022-11-30,1.515,49.2
2022-12-01,1.458,-5.7
2022-12-02,1.157,-30.1
2022-12-05,1.08,-7.7
2022-12-06,1.043,-3.7
2022-12-07,1.007,-3.6
2022-12-08,1.064,5.7
2022-12-09,1.071,0.7
