报告日,利率,涨跌
2006-10-08,2.611,0.0
2006-10-09,2.6248,1.38
2006-10-10,2.6325,0.77
2006-10-11,2.6338,0.13
2006-10-12,2.638,0.42
2006-10-13,2.642,0.4
2006-10-16,2.6459,0.39
2006-10-17,2.6484,0.25
2006-10-18,2.6483,-0.01
2006-10-19,2.6483,0.0
2006-10-20,2.6482,-0.01
2006-10-23,2.648,-0.02
2006-10-24,2.6481,0.01
2006-10-25,2.648,-0.01
2006-10-26,2.6479,-0.01
2006-10-27,2.6479,0.0
2006-10-30,2.6479,0.0
2006-10-31,2.6479,0.0
2006-11-01,2.6479,0.0
2006-11-02,2.6479,0.0
2006-11-03,2.6479,0.0
2006-11-06,2.6557,0.78
2006-11-07,2.683,2.73
2006-11-08,2.7082,2.52
2006-11-09,2.7236,1.54
2006-11-10,2.7401,1.65
2006-11-13,2.7551,1.5
2006-11-14,2.7707,1.56
2006-11-15,2.775,0.43
2006-11-16,2.7764,0.14
2006-11-17,2.7774,0.1
2006-11-20,2.7825,0.51
2006-11-21,2.7895,0.7
2006-11-22,2.7916,0.21
2006-11-23,2.7952,0.36
2006-11-24,2.8028,0.76
2006-11-27,2.8018,-0.1
2006-11-28,2.8023,0.05
2006-11-29,2.8038,0.15
2006-11-30,2.8054,0.16
2006-12-01,2.8086,0.32
2006-12-04,2.809,0.04
2006-12-05,2.8096,0.06
2006-12-06,2.8093,-0.03
2006-12-07,2.8094,0.01
2006-12-08,2.8096,0.02
2006-12-11,2.8089,-0.07
2006-12-12,2.808,-0.09
2006-12-13,2.808,0.0
2006-12-14,2.8079,-0.01
2006-12-15,2.8073,-0.06
2006-12-18,2.8076,0.03
2006-12-19,2.8072,-0.04
2006-12-20,2.8066,-0.06
2006-12-21,2.8069,0.03
2006-12-22,2.807,0.01
2006-12-25,2.8072,0.02
2006-12-26,2.8073,0.01
2006-12-27,2.8076,0.03
2006-12-28,2.8079,0.03
2006-12-29,2.808,0.01
2006-12-30,2.8081,0.01
2006-12-31,2.8082,0.01
2007-01-04,2.8077,-0.05
2007-01-05,2.8079,0.02
2007-01-08,2.808,0.01
2007-01-09,2.8083,0.03
2007-01-10,2.8082,-0.01
2007-01-11,2.8081,-0.01
2007-01-12,2.8079,-0.02
2007-01-15,2.8078,-0.01
2007-01-16,2.8079,0.01
2007-01-17,2.8079,0.0
2007-01-18,2.808,0.01
2007-01-19,2.808,0.0
2007-01-22,2.8081,0.01
2007-01-23,2.8081,0.0
2007-01-24,2.8082,0.01
2007-01-25,2.8082,0.0
2007-01-26,2.8082,0.0
2007-01-29,2.8082,0.0
2007-01-30,2.8083,0.01
2007-01-31,2.8083,0.0
2007-02-01,2.8083,0.0
2007-02-02,2.8083,0.0
2007-02-05,2.8084,0.01
2007-02-06,2.8085,0.01
2007-02-07,2.8153,0.68
2007-02-08,2.8204,0.51
2007-02-09,2.8433,2.29
2007-02-12,2.8757,3.24
2007-02-13,2.8745,-0.12
2007-02-14,2.8772,0.27
2007-02-15,2.8792,0.2
2007-02-16,2.8727,-0.65
2007-02-17,2.865,-0.77
2007-02-25,2.8654,0.04
2007-02-26,2.8637,-0.17
2007-02-27,2.8616,-0.21
2007-02-28,2.8539,-0.77
2007-03-01,2.8468,-0.71
2007-03-02,2.8394,-0.74
2007-03-05,2.8332,-0.62
2007-03-06,2.8292,-0.4
2007-03-07,2.8247,-0.45
2007-03-08,2.8231,-0.16
2007-03-09,2.8217,-0.14
2007-03-12,2.8215,-0.02
2007-03-13,2.8211,-0.04
2007-03-14,2.8203,-0.08
2007-03-15,2.821,0.07
2007-03-16,2.8214,0.04
2007-03-19,2.8335,1.21
2007-03-20,2.8357,0.22
2007-03-21,2.8401,0.44
2007-03-22,2.8447,0.46
2007-03-23,2.848,0.33
2007-03-26,2.8499,0.19
2007-03-27,2.854,0.41
2007-03-28,2.8574,0.34
2007-03-29,2.8592,0.18
2007-03-30,2.861,0.18
2007-04-02,2.8643,0.33
2007-04-03,2.8643,0.0
2007-04-04,2.8652,0.09
2007-04-05,2.8656,0.04
2007-04-06,2.8695,0.39
2007-04-09,2.8779,0.84
2007-04-10,2.8822,0.43
2007-04-11,2.8873,0.51
2007-04-12,2.8894,0.21
2007-04-13,2.8904,0.1
2007-04-16,2.8932,0.28
2007-04-17,2.9016,0.84
2007-04-18,2.9049,0.33
2007-04-19,2.9379,3.3
2007-04-20,2.9532,1.53
2007-04-23,2.9651,1.19
2007-04-24,2.9721,0.7
2007-04-25,2.976,0.39
2007-04-26,2.9737,-0.23
2007-04-27,2.9745,0.08
2007-04-28,2.9685,-0.6
2007-04-29,2.9601,-0.84
2007-04-30,2.9574,-0.27
2007-05-08,2.955,-0.24
2007-05-09,2.9532,-0.18
2007-05-10,2.9553,0.21
2007-05-11,2.959,0.37
2007-05-14,2.9699,1.09
2007-05-15,2.9695,-0.04
2007-05-16,2.9669,-0.26
2007-05-17,2.9634,-0.35
2007-05-18,2.9629,-0.05
2007-05-21,2.9826,1.97
2007-05-22,3.0017,1.91
2007-05-23,3.0196,1.79
2007-05-24,3.0327,1.31
2007-05-25,3.038,0.53
2007-05-28,3.0424,0.44
2007-05-29,3.0445,0.21
2007-05-30,3.0459,0.14
2007-05-31,3.0472,0.13
2007-06-01,3.0472,0.0
2007-06-04,3.0502,0.3
2007-06-05,3.0519,0.17
2007-06-06,3.0544,0.25
2007-06-07,3.0501,-0.43
2007-06-08,3.0486,-0.15
2007-06-11,3.0495,0.09
2007-06-12,3.0503,0.08
2007-06-13,3.0522,0.19
2007-06-14,3.0553,0.31
2007-06-15,3.0573,0.2
2007-06-18,3.0585,0.12
2007-06-19,3.061,0.25
2007-06-20,3.0633,0.23
2007-06-21,3.0664,0.31
2007-06-22,3.0708,0.44
2007-06-25,3.0766,0.58
2007-06-26,3.0781,0.15
2007-06-27,3.078,-0.01
2007-06-28,3.0827,0.47
2007-06-29,3.0868,0.41
2007-07-02,3.1032,1.64
2007-07-03,3.1051,0.19
2007-07-04,3.1073,0.22
2007-07-05,3.1094,0.21
2007-07-06,3.1135,0.41
2007-07-09,3.1236,1.01
2007-07-10,3.1241,0.05
2007-07-11,3.1326,0.85
2007-07-12,3.1339,0.13
2007-07-13,3.1376,0.37
2007-07-16,3.1394,0.18
2007-07-17,3.1408,0.14
2007-07-18,3.1421,0.13
2007-07-19,3.1422,0.01
2007-07-20,3.1421,-0.01
2007-07-23,3.167,2.49
2007-07-24,3.1822,1.52
2007-07-25,3.1883,0.61
2007-07-26,3.1904,0.21
2007-07-27,3.1934,0.3
2007-07-30,3.1938,0.04
2007-07-31,3.1924,-0.14
2007-08-01,3.1948,0.24
2007-08-02,3.193,-0.18
2007-08-03,3.1941,0.11
2007-08-06,3.1944,0.03
2007-08-07,3.1934,-0.1
2007-08-08,3.1947,0.13
2007-08-09,3.1957,0.1
2007-08-10,3.1969,0.12
2007-08-13,3.1976,0.07
2007-08-14,3.1978,0.02
2007-08-15,3.1986,0.08
2007-08-16,3.1998,0.12
2007-08-17,3.2004,0.06
2007-08-20,3.201,0.06
2007-08-21,3.2013,0.03
2007-08-22,3.248,4.67
2007-08-23,3.2537,0.57
2007-08-24,3.2591,0.54
2007-08-27,3.2607,0.16
2007-08-28,3.2637,0.3
2007-08-29,3.2691,0.54
2007-08-30,3.2743,0.52
2007-08-31,3.2793,0.5
2007-09-03,3.2832,0.39
2007-09-04,3.2864,0.32
2007-09-05,3.2915,0.51
2007-09-06,3.3,0.85
2007-09-07,3.328,2.8
2007-09-10,3.3473,1.93
2007-09-11,3.3556,0.83
2007-09-12,3.3629,0.73
2007-09-13,3.3723,0.94
2007-09-14,3.3918,1.95
2007-09-17,3.4666,7.48
2007-09-18,3.5073,4.07
2007-09-19,3.5266,1.93
2007-09-20,3.6236,9.7
2007-09-21,3.7448,12.12
2007-09-24,3.8113,6.65
2007-09-25,3.8395,2.82
2007-09-26,3.8553,1.58
2007-09-27,3.8642,0.89
2007-09-28,3.8557,-0.85
2007-09-29,3.8588,0.31
2007-09-30,3.8534,-0.54
2007-10-08,3.8482,-0.52
2007-10-09,3.8508,0.26
2007-10-10,3.8567,0.59
2007-10-11,3.864,0.73
2007-10-12,3.8691,0.51
2007-10-15,3.8707,0.16
2007-10-16,3.8721,0.14
2007-10-17,3.8746,0.25
2007-10-18,3.8757,0.11
2007-10-19,3.8804,0.47
2007-10-22,3.8848,0.44
2007-10-23,3.902,1.72
2007-10-24,3.9231,2.11
2007-10-25,3.9504,2.73
2007-10-26,4.0045,5.41
2007-10-29,4.0081,0.36
2007-10-30,4.028,1.99
2007-10-31,4.0516,2.36
2007-11-01,4.076,2.44
2007-11-02,4.0907,1.47
2007-11-05,4.1192,2.85
2007-11-06,4.1374,1.82
2007-11-07,4.1691,3.17
2007-11-08,4.1988,2.97
2007-11-09,4.2165,1.77
2007-11-12,4.2275,1.1
2007-11-13,4.2554,2.79
2007-11-14,4.2796,2.42
2007-11-15,4.2943,1.47
2007-11-16,4.2993,0.5
2007-11-19,4.3013,0.2
2007-11-20,4.3158,1.45
2007-11-21,4.3227,0.69
2007-11-22,4.3236,0.09
2007-11-23,4.3403,1.67
2007-11-26,4.3464,0.61
2007-11-27,4.344,-0.24
2007-11-28,4.3554,1.14
2007-11-29,4.3579,0.25
2007-11-30,4.3535,-0.44
2007-12-03,4.3527,-0.08
2007-12-04,4.3515,-0.12
2007-12-05,4.3522,0.07
2007-12-06,4.3533,0.11
2007-12-07,4.3472,-0.61
2007-12-10,4.3467,-0.05
2007-12-11,4.3465,-0.02
2007-12-12,4.3485,0.2
2007-12-13,4.3484,-0.01
2007-12-14,4.3458,-0.26
2007-12-17,4.3473,0.15
2007-12-18,4.3548,0.75
2007-12-19,4.352,-0.28
2007-12-20,4.3574,0.54
2007-12-21,4.389,3.16
2007-12-24,4.3993,1.03
2007-12-25,4.4087,0.94
2007-12-26,4.4135,0.48
2007-12-27,4.4195,0.6
2007-12-28,4.4254,0.59
2007-12-29,4.4348,0.94
2008-01-02,4.4404,0.56
2008-01-03,4.4427,0.23
2008-01-04,4.4446,0.19
2008-01-07,4.4472,0.26
2008-01-08,4.4565,0.93
2008-01-09,4.4618,0.53
2008-01-10,4.4613,-0.05
2008-01-11,4.4671,0.58
2008-01-14,4.4692,0.21
2008-01-15,4.4764,0.72
2008-01-16,4.482,0.56
2008-01-17,4.4888,0.68
2008-01-18,4.4907,0.19
2008-01-21,4.4952,0.45
2008-01-22,4.4981,0.29
2008-01-23,4.5003,0.22
2008-01-24,4.5033,0.3
2008-01-25,4.5057,0.24
2008-01-28,4.5051,-0.06
2008-01-29,4.5044,-0.07
2008-01-30,4.5027,-0.17
2008-01-31,4.5052,0.25
2008-02-01,4.5062,0.1
2008-02-02,4.5032,-0.3
2008-02-03,4.5041,0.09
2008-02-04,4.5047,0.06
2008-02-05,4.5029,-0.18
2008-02-13,4.5048,0.19
2008-02-14,4.5033,-0.15
2008-02-15,4.5041,0.08
2008-02-18,4.5043,0.02
2008-02-19,4.5042,-0.01
2008-02-20,4.5047,0.05
2008-02-21,4.5037,-0.1
2008-02-22,4.5068,0.31
2008-02-25,4.5059,-0.09
2008-02-26,4.5054,-0.05
2008-02-27,4.5015,-0.39
2008-02-28,4.5013,-0.02
2008-02-29,4.5018,0.05
2008-03-03,4.5016,-0.02
2008-03-04,4.5018,0.02
2008-03-05,4.502,0.02
2008-03-06,4.4994,-0.26
2008-03-07,4.5001,0.07
2008-03-10,4.5012,0.11
2008-03-11,4.503,0.18
2008-03-12,4.5022,-0.08
2008-03-13,4.5012,-0.1
2008-03-14,4.5011,-0.01
2008-03-17,4.5011,0.0
2008-03-18,4.5003,-0.08
2008-03-19,4.5012,0.09
2008-03-20,4.5014,0.02
2008-03-21,4.5016,0.02
2008-03-24,4.5018,0.02
2008-03-25,4.4998,-0.2
2008-03-26,4.4994,-0.04
2008-03-27,4.4986,-0.08
2008-03-28,4.4986,0.0
2008-03-31,4.4982,-0.04
2008-04-01,4.4986,0.04
2008-04-02,4.4979,-0.07
2008-04-03,4.4963,-0.16
2008-04-07,4.4943,-0.2
2008-04-08,4.4957,0.14
2008-04-09,4.4951,-0.06
2008-04-10,4.4945,-0.06
2008-04-11,4.4956,0.11
2008-04-14,4.4963,0.07
2008-04-15,4.4973,0.1
2008-04-16,4.498,0.07
2008-04-17,4.4958,-0.22
2008-04-18,4.4945,-0.13
2008-04-21,4.4918,-0.27
2008-04-22,4.4916,-0.02
2008-04-23,4.4927,0.11
2008-04-24,4.4913,-0.14
2008-04-25,4.4904,-0.09
2008-04-28,4.4895,-0.09
2008-04-29,4.4897,0.02
2008-04-30,4.4904,0.07
2008-05-04,4.4906,0.02
2008-05-05,4.4912,0.06
2008-05-06,4.492,0.08
2008-05-07,4.4921,0.01
2008-05-08,4.493,0.09
2008-05-09,4.4933,0.03
2008-05-12,4.4947,0.14
2008-05-13,4.4947,0.0
2008-05-14,4.4939,-0.08
2008-05-15,4.4941,0.02
2008-05-16,4.4938,-0.03
2008-05-19,4.4932,-0.06
2008-05-20,4.4927,-0.05
2008-05-21,4.493,0.03
2008-05-22,4.4928,-0.02
2008-05-23,4.4942,0.14
2008-05-26,4.4911,-0.31
2008-05-27,4.4915,0.04
2008-05-28,4.4929,0.14
2008-05-29,4.4851,-0.78
2008-05-30,4.4804,-0.47
2008-06-02,4.4844,0.4
2008-06-03,4.4846,0.02
2008-06-04,4.4851,0.05
2008-06-05,4.4836,-0.15
2008-06-06,4.4857,0.21
2008-06-10,4.4864,0.07
2008-06-11,4.4837,-0.27
2008-06-12,4.4809,-0.28
2008-06-13,4.4608,-2.01
2008-06-16,4.465,0.42
2008-06-17,4.4655,0.05
2008-06-18,4.4701,0.46
2008-06-19,4.4729,0.28
2008-06-20,4.4751,0.22
2008-06-23,4.4786,0.35
2008-06-24,4.4771,-0.15
2008-06-25,4.4794,0.23
2008-06-26,4.4801,0.07
2008-06-27,4.4814,0.13
2008-06-30,4.4833,0.19
2008-07-01,4.4894,0.61
2008-07-02,4.4879,-0.15
2008-07-03,4.4867,-0.12
2008-07-04,4.4839,-0.28
2008-07-07,4.466,-1.79
2008-07-08,4.4569,-0.91
2008-07-09,4.4518,-0.51
2008-07-10,4.4468,-0.5
2008-07-11,4.4306,-1.62
2008-07-14,4.4274,-0.32
2008-07-15,4.4237,-0.37
2008-07-16,4.4185,-0.52
2008-07-17,4.417,-0.15
2008-07-18,4.4058,-1.12
2008-07-21,4.4027,-0.31
2008-07-22,4.3988,-0.39
2008-07-23,4.3867,-1.21
2008-07-24,4.3686,-1.81
2008-07-25,4.362,-0.66
2008-07-28,4.3393,-2.27
2008-07-29,4.3499,1.06
2008-07-30,4.3491,-0.08
2008-07-31,4.3473,-0.18
2008-08-01,4.3473,0.0
2008-08-04,4.3488,0.15
2008-08-05,4.3345,-1.43
2008-08-06,4.3342,-0.03
2008-08-07,4.3217,-1.25
2008-08-08,4.3152,-0.65
2008-08-11,4.3261,1.09
2008-08-12,4.3228,-0.33
2008-08-13,4.3187,-0.41
2008-08-14,4.3268,0.81
2008-08-15,4.3141,-1.27
2008-08-18,4.3153,0.12
2008-08-19,4.3242,0.89
2008-08-20,4.324,-0.02
2008-08-21,4.3241,0.01
2008-08-22,4.3249,0.08
2008-08-25,4.3178,-0.71
2008-08-26,4.3208,0.3
2008-08-27,4.3239,0.31
2008-08-28,4.3223,-0.16
2008-08-29,4.3246,0.23
2008-09-01,4.3214,-0.32
2008-09-02,4.3224,0.1
2008-09-03,4.3125,-0.99
2008-09-04,4.3138,0.13
2008-09-05,4.3106,-0.32
2008-09-08,4.3156,0.5
2008-09-09,4.3145,-0.11
2008-09-10,4.3213,0.68
2008-09-11,4.318,-0.33
2008-09-12,4.3216,0.36
2008-09-16,4.3039,-1.77
2008-09-17,4.2935,-1.04
2008-09-18,4.29,-0.35
2008-09-19,4.2964,0.64
2008-09-22,4.3012,0.48
2008-09-23,4.3059,0.47
2008-09-24,4.3072,0.13
2008-09-25,4.3086,0.14
2008-09-26,4.3065,-0.21
2008-09-27,4.3034,-0.31
2008-09-28,4.3047,0.13
2008-10-06,4.3042,-0.05
2008-10-07,4.3049,0.07
2008-10-08,4.3017,-0.32
2008-10-09,4.2721,-2.96
2008-10-10,4.2661,-0.6
2008-10-13,4.2554,-1.07
2008-10-14,4.2453,-1.01
2008-10-15,4.2339,-1.14
2008-10-16,4.2206,-1.33
2008-10-17,4.209,-1.16
2008-10-20,4.2077,-0.13
2008-10-21,4.2024,-0.53
2008-10-22,4.194,-0.84
2008-10-23,4.1842,-0.98
2008-10-24,4.1768,-0.74
2008-10-27,4.1666,-1.02
2008-10-28,4.148,-1.86
2008-10-29,4.1335,-1.45
2008-10-30,4.0941,-3.94
2008-10-31,4.0655,-2.86
2008-11-03,4.0359,-2.96
2008-11-04,4.0121,-2.38
2008-11-05,3.9902,-2.19
2008-11-06,3.9739,-1.63
2008-11-07,3.9598,-1.41
2008-11-10,3.9405,-1.93
2008-11-11,3.9081,-3.24
2008-11-12,3.8723,-3.58
2008-11-13,3.8439,-2.84
2008-11-14,3.8101,-3.38
2008-11-17,3.7725,-3.76
2008-11-18,3.7275,-4.5
2008-11-19,3.6873,-4.02
2008-11-20,3.6431,-4.42
2008-11-21,3.5982,-4.49
2008-11-24,3.5518,-4.64
2008-11-25,3.5146,-3.72
2008-11-26,3.4735,-4.11
2008-11-27,2.813,-66.05
2008-11-28,2.7534,-5.96
2008-12-01,2.7162,-3.72
2008-12-02,2.6862,-3.0
2008-12-03,2.6733,-1.29
2008-12-04,2.6516,-2.17
2008-12-05,2.6233,-2.83
2008-12-08,2.589,-3.43
2008-12-09,2.556,-3.3
2008-12-10,2.5198,-3.62
2008-12-11,2.4513,-6.85
2008-12-12,2.3861,-6.52
2008-12-15,2.3452,-4.09
2008-12-16,2.3159,-2.93
2008-12-17,2.2818,-3.41
2008-12-18,2.2469,-3.49
2008-12-19,2.2,-4.69
2008-12-22,2.1683,-3.17
2008-12-23,2.0653,-10.3
2008-12-24,1.9966,-6.87
2008-12-25,1.9461,-5.05
2008-12-26,1.9051,-4.1
2008-12-29,1.8551,-5.0
2008-12-30,1.8052,-4.99
2008-12-31,1.7782,-2.7
2009-01-04,1.7446,-3.36
2009-01-05,1.698,-4.66
2009-01-06,1.6516,-4.64
2009-01-07,1.6206,-3.1
2009-01-08,1.5899,-3.07
2009-01-09,1.5535,-3.64
2009-01-12,1.5241,-2.94
2009-01-13,1.4985,-2.56
2009-01-14,1.482,-1.65
2009-01-15,1.4679,-1.41
2009-01-16,1.449,-1.89
2009-01-19,1.4328,-1.62
2009-01-20,1.4231,-0.97
2009-01-21,1.4066,-1.65
2009-01-22,1.3997,-0.69
2009-01-23,1.3852,-1.45
2009-01-24,1.3809,-0.43
2009-02-01,1.3656,-1.53
2009-02-02,1.3472,-1.84
2009-02-03,1.3438,-0.34
2009-02-04,1.3399,-0.39
2009-02-05,1.3331,-0.68
2009-02-06,1.3278,-0.53
2009-02-09,1.3239,-0.39
2009-02-10,1.315,-0.89
2009-02-11,1.3087,-0.63
2009-02-12,1.3038,-0.49
2009-02-13,1.2995,-0.43
2009-02-16,1.2948,-0.47
2009-02-17,1.2916,-0.32
2009-02-18,1.2867,-0.49
2009-02-19,1.2845,-0.22
2009-02-20,1.2829,-0.16
2009-02-23,1.2846,0.17
2009-02-24,1.2807,-0.39
2009-02-25,1.2793,-0.14
2009-02-26,1.2779,-0.14
2009-02-27,1.2748,-0.31
2009-03-02,1.2716,-0.32
2009-03-03,1.2716,0.0
2009-03-04,1.2714,-0.02
2009-03-05,1.2688,-0.26
2009-03-06,1.2659,-0.29
2009-03-09,1.2652,-0.07
2009-03-10,1.2613,-0.39
2009-03-11,1.2563,-0.5
2009-03-12,1.2538,-0.25
2009-03-13,1.2522,-0.16
2009-03-16,1.2488,-0.34
2009-03-17,1.2469,-0.19
2009-03-18,1.2445,-0.24
2009-03-19,1.2443,-0.02
2009-03-20,1.2415,-0.28
2009-03-23,1.2391,-0.24
2009-03-24,1.2364,-0.27
2009-03-25,1.2341,-0.23
2009-03-26,1.2318,-0.23
2009-03-27,1.2293,-0.25
2009-03-30,1.2275,-0.18
2009-03-31,1.2241,-0.34
2009-04-01,1.2232,-0.09
2009-04-02,1.2228,-0.04
2009-04-03,1.2214,-0.14
2009-04-07,1.2191,-0.23
2009-04-08,1.2177,-0.14
2009-04-09,1.2153,-0.24
2009-04-10,1.2144,-0.09
2009-04-13,1.2133,-0.11
2009-04-14,1.2129,-0.04
2009-04-15,1.2121,-0.08
2009-04-16,1.2113,-0.08
2009-04-17,1.211,-0.03
2009-04-20,1.2101,-0.09
2009-04-21,1.2115,0.14
2009-04-22,1.2133,0.18
2009-04-23,1.213,-0.03
2009-04-24,1.2137,0.07
2009-04-27,1.214,0.03
2009-04-28,1.2133,-0.07
2009-04-29,1.2141,0.08
2009-04-30,1.2144,0.03
2009-05-04,1.2152,0.08
2009-05-05,1.2153,0.01
2009-05-06,1.2141,-0.12
2009-05-07,1.2128,-0.13
2009-05-08,1.2117,-0.11
2009-05-11,1.2107,-0.1
2009-05-12,1.2096,-0.11
2009-05-13,1.2086,-0.1
2009-05-14,1.2068,-0.18
2009-05-15,1.2044,-0.24
2009-05-18,1.2044,0.0
2009-05-19,1.2055,0.11
2009-05-20,1.2062,0.07
2009-05-21,1.2059,-0.03
2009-05-22,1.2065,0.06
2009-05-25,1.2151,0.86
2009-05-26,1.2181,0.3
2009-05-27,1.2217,0.36
2009-05-31,1.2226,0.09
2009-06-01,1.2248,0.22
2009-06-02,1.225,0.02
2009-06-03,1.2249,-0.01
2009-06-04,1.2258,0.09
2009-06-05,1.2274,0.16
2009-06-08,1.2269,-0.05
2009-06-09,1.2243,-0.26
2009-06-10,1.2261,0.18
2009-06-11,1.2272,0.11
2009-06-12,1.2303,0.31
2009-06-15,1.2323,0.2
2009-06-16,1.2341,0.18
2009-06-17,1.2345,0.04
2009-06-18,1.2371,0.26
2009-06-19,1.258,2.09
2009-06-22,1.2748,1.68
2009-06-23,1.2825,0.77
2009-06-24,1.2908,0.83
2009-06-25,1.2925,0.17
2009-06-26,1.2978,0.53
2009-06-29,1.3068,0.9
2009-06-30,1.3179,1.11
2009-07-01,1.3215,0.36
2009-07-02,1.323,0.15
2009-07-03,1.3263,0.33
2009-07-06,1.3298,0.35
2009-07-07,1.3361,0.63
2009-07-08,1.3428,0.67
2009-07-09,1.3681,2.53
2009-07-10,1.3836,1.55
2009-07-13,1.4037,2.01
2009-07-14,1.4112,0.75
2009-07-15,1.4245,1.33
2009-07-16,1.4429,1.84
2009-07-17,1.4757,3.28
2009-07-20,1.5107,3.5
2009-07-21,1.5667,5.6
2009-07-22,1.5898,2.31
2009-07-23,1.6051,1.53
2009-07-24,1.6137,0.86
2009-07-27,1.6269,1.32
2009-07-28,1.6414,1.45
2009-07-29,1.6523,1.09
2009-07-30,1.663,1.07
2009-07-31,1.6713,0.83
2009-08-03,1.6815,1.02
2009-08-04,1.6894,0.79
2009-08-05,1.695,0.56
2009-08-06,1.7054,1.04
2009-08-07,1.7135,0.81
2009-08-10,1.7206,0.71
2009-08-11,1.7279,0.73
2009-08-12,1.7285,0.06
2009-08-13,1.7319,0.34
2009-08-14,1.7336,0.17
2009-08-17,1.7371,0.35
2009-08-18,1.7391,0.2
2009-08-19,1.7391,0.0
2009-08-20,1.7366,-0.25
2009-08-21,1.7335,-0.31
2009-08-24,1.7324,-0.11
2009-08-25,1.7316,-0.08
2009-08-26,1.7334,0.18
2009-08-27,1.7333,-0.01
2009-08-28,1.7327,-0.06
2009-08-31,1.7334,0.07
2009-09-01,1.7358,0.24
2009-09-02,1.7385,0.27
2009-09-03,1.7404,0.19
2009-09-04,1.742,0.16
2009-09-07,1.7433,0.13
2009-09-08,1.7439,0.06
2009-09-09,1.7441,0.02
2009-09-10,1.745,0.09
2009-09-11,1.7449,-0.01
2009-09-14,1.7458,0.09
2009-09-15,1.7483,0.25
2009-09-16,1.7501,0.18
2009-09-17,1.7523,0.22
2009-09-18,1.7539,0.16
2009-09-21,1.756,0.21
2009-09-22,1.7574,0.14
2009-09-23,1.7597,0.23
2009-09-24,1.7616,0.19
2009-09-25,1.7635,0.19
2009-09-27,1.7639,0.04
2009-09-28,1.7639,0.0
2009-09-29,1.7657,0.18
2009-09-30,1.7687,0.3
2009-10-09,1.7703,0.16
2009-10-10,1.7712,0.09
2009-10-12,1.7716,0.04
2009-10-13,1.7725,0.09
2009-10-14,1.7729,0.04
2009-10-15,1.7743,0.14
2009-10-16,1.7762,0.19
2009-10-19,1.7794,0.32
2009-10-20,1.7812,0.18
2009-10-21,1.7818,0.06
2009-10-22,1.7812,-0.06
2009-10-23,1.7821,0.09
2009-10-26,1.784,0.19
2009-10-27,1.7861,0.21
2009-10-28,1.7883,0.22
2009-10-29,1.7884,0.01
2009-10-30,1.7894,0.1
2009-11-02,1.7911,0.17
2009-11-03,1.792,0.09
2009-11-04,1.7927,0.07
2009-11-05,1.7933,0.06
2009-11-06,1.794,0.07
2009-11-09,1.7955,0.15
2009-11-10,1.7971,0.16
2009-11-11,1.7968,-0.03
2009-11-12,1.7967,-0.01
2009-11-13,1.7957,-0.1
2009-11-16,1.7977,0.2
2009-11-17,1.798,0.03
2009-11-18,1.7985,0.05
2009-11-19,1.8007,0.22
2009-11-20,1.8021,0.14
2009-11-23,1.8036,0.15
2009-11-24,1.804,0.04
2009-11-25,1.8044,0.04
2009-11-26,1.8031,-0.13
2009-11-27,1.8047,0.16
2009-11-30,1.8064,0.17
2009-12-01,1.8082,0.18
2009-12-02,1.8085,0.03
2009-12-03,1.8092,0.07
2009-12-04,1.8102,0.1
2009-12-07,1.8102,0.0
2009-12-08,1.8114,0.12
2009-12-09,1.812,0.06
2009-12-10,1.8137,0.17
2009-12-11,1.8152,0.15
2009-12-14,1.8157,0.05
2009-12-15,1.8171,0.14
2009-12-16,1.8183,0.12
2009-12-17,1.8189,0.06
2009-12-18,1.8193,0.04
2009-12-21,1.8194,0.01
2009-12-22,1.8215,0.21
2009-12-23,1.8264,0.49
2009-12-24,1.8292,0.28
2009-12-25,1.8284,-0.08
2009-12-28,1.8305,0.21
2009-12-29,1.8318,0.13
2009-12-30,1.8324,0.06
2009-12-31,1.8319,-0.05
2010-01-04,1.8312,-0.07
2010-01-05,1.8298,-0.14
2010-01-06,1.8288,-0.1
2010-01-07,1.8321,0.33
2010-01-08,1.8369,0.48
2010-01-11,1.8403,0.34
2010-01-12,1.8439,0.36
2010-01-13,1.8522,0.83
2010-01-14,1.8584,0.62
2010-01-15,1.8649,0.65
2010-01-18,1.8674,0.25
2010-01-19,1.8723,0.49
2010-01-20,1.875,0.27
2010-01-21,1.8819,0.69
2010-01-22,1.8866,0.47
2010-01-25,1.889,0.24
2010-01-26,1.893,0.4
2010-01-27,1.8963,0.33
2010-01-28,1.9017,0.54
2010-01-29,1.9048,0.31
2010-02-01,1.9074,0.26
2010-02-02,1.9074,0.0
2010-02-03,1.9081,0.07
2010-02-04,1.9061,-0.2
2010-02-05,1.9051,-0.1
2010-02-08,1.9055,0.04
2010-02-09,1.9128,0.73
2010-02-10,1.9203,0.75
2010-02-11,1.9305,1.02
2010-02-12,1.928,-0.25
2010-02-20,1.9327,0.47
2010-02-21,1.9375,0.48
2010-02-22,1.9365,-0.1
2010-02-23,1.9351,-0.14
2010-02-24,1.9394,0.43
2010-02-25,1.9421,0.27
2010-02-26,1.9443,0.22
2010-03-01,1.9436,-0.07
2010-03-02,1.9467,0.31
2010-03-03,1.9455,-0.12
2010-03-04,1.9465,0.1
2010-03-05,1.9461,-0.04
2010-03-08,1.9433,-0.28
2010-03-09,1.9453,0.2
2010-03-10,1.9436,-0.17
2010-03-11,1.9419,-0.17
